,marital,age,balance,duration,GroundTruth,GroundTruth_DB,FairDen,FairSC_normalized,FairSC
19124,1,48,547,459,0,0,0,0,1
38790,1,34,243,507,1,0,0,0,1
9134,1,46,5164,267,0,0,1,0,1
43832,2,33,688,226,0,0,0,0,1
8008,1,32,14,171,0,0,0,1,0
31617,0,44,522,241,0,0,0,0,1
8982,0,51,119,112,0,0,0,0,1
35769,1,34,174,405,0,0,0,1,1
37498,2,29,21,107,0,0,0,1,1
17163,1,44,-92,526,0,0,0,0,1
42699,1,36,1257,108,0,0,0,1,0
26997,1,47,2944,57,0,0,0,0,1
7452,1,59,9976,57,0,0,1,0,1
42989,2,45,1527,132,1,0,0,0,1
2759,1,52,0,77,0,0,0,0,1
23607,2,38,0,59,0,0,0,0,1
27323,1,40,0,43,0,0,0,1,1
26070,2,34,296,68,0,0,0,1,1
19939,1,32,3786,93,0,0,0,0,1
2094,2,32,311,757,1,0,0,0,1
649,2,29,209,311,0,0,0,0,1
27654,2,32,3662,309,0,0,0,0,1
42494,0,48,1180,142,1,0,0,0,1
25823,1,56,0,122,0,0,0,0,1
4826,1,34,12,164,0,0,0,1,0
13685,2,30,155,1426,1,0,1,0,1
21075,2,32,6284,167,0,0,1,0,1
36041,1,42,1450,489,0,0,0,0,1
11234,2,47,2443,422,0,0,1,0,1
10853,2,37,1116,184,0,0,0,0,1
9687,2,35,-162,119,0,0,0,1,1
22834,2,30,1499,66,0,0,0,1,1
20392,1,31,1575,178,0,0,0,1,0
8210,1,46,-59,117,0,0,0,0,1
29524,1,53,483,288,0,0,0,0,1
29768,1,60,414,147,0,0,0,0,1
17868,0,45,1201,652,0,0,1,0,1
32208,2,41,669,375,0,0,0,0,1
42464,1,39,1802,129,0,0,0,1,1
28590,2,42,308,114,0,0,0,0,1
35290,2,28,697,404,0,0,0,0,1
8544,2,25,-80,89,0,0,0,1,1
31075,1,62,4562,168,1,0,1,0,1
42388,1,34,6718,278,0,0,1,0,1
41179,1,72,6199,531,0,0,1,0,1
40843,1,23,272,100,1,0,0,1,0
3992,1,51,0,330,0,0,0,0,1
36057,2,38,154,197,0,0,0,0,1
32180,1,54,3170,140,0,0,0,0,1
18403,1,30,48,662,1,0,0,0,1
34434,2,31,3,41,0,0,0,1,1
24883,1,36,871,2,0,0,0,1,0
6786,2,28,1069,675,0,0,1,0,1
31477,2,39,2651,139,0,0,0,0,1
27394,2,32,1615,164,0,0,0,0,1
43264,1,52,371,224,1,0,0,0,1
40913,1,65,3812,363,0,0,1,0,1
39928,2,30,2419,213,0,0,0,0,1
28771,2,21,1333,120,0,0,1,1,1
13951,1,45,1145,156,0,0,0,0,1
30455,2,31,12857,158,1,0,1,0,1
30995,0,35,2823,74,0,0,0,0,1
12746,1,43,29,259,0,0,0,0,1
44226,1,60,182,182,0,0,0,0,1
11250,1,50,200,18,0,0,0,0,1
2150,2,30,122,501,0,0,0,0,1
39169,1,49,377,158,0,0,0,0,1
13641,1,31,498,445,0,0,0,1,0
33348,2,27,343,282,0,0,0,1,1
12907,1,54,0,97,0,0,0,0,1
38976,2,25,292,1027,1,0,1,0,1
24405,1,51,-174,348,0,0,0,0,1
36793,2,41,334,14,0,0,0,0,1
32025,1,39,937,144,1,0,0,1,1
38706,2,32,687,154,0,0,0,1,1
36950,1,45,78,408,0,0,0,0,1
30340,2,31,544,401,0,0,0,0,1
15900,1,29,2,96,0,0,0,1,0
24531,1,42,2636,178,0,0,0,0,1
44505,0,65,588,110,0,0,1,0,1
34443,1,47,57,253,0,0,0,0,1
20968,1,60,2858,155,0,0,1,0,1
12832,1,27,-428,451,0,0,0,1,0
41162,1,70,2626,140,1,0,1,0,1
20930,1,40,4610,154,0,0,0,0,1
40904,1,79,0,90,0,0,1,0,1
8086,1,34,-20,920,0,0,1,0,1
8966,1,43,356,80,0,0,0,0,1
41915,2,33,5276,572,0,0,1,0,1
32157,1,40,31,174,0,0,0,1,1
38645,1,33,-52,278,0,0,0,1,0
28592,2,32,717,462,0,0,0,0,1
1378,2,32,3,161,0,0,0,1,1
6015,1,39,36,488,0,0,0,0,1
43804,2,29,805,302,0,0,0,0,1
1209,2,55,325,693,0,0,1,0,1
19366,1,43,5926,685,0,0,1,0,1
11476,1,42,0,370,0,0,0,0,1
6582,2,23,4681,507,0,0,1,0,1
400,1,42,17,124,0,0,0,1,1
17775,0,56,-82,234,0,0,0,0,1
16165,2,27,148,203,0,0,0,1,1
16336,2,25,-2,273,0,0,0,1,1
43183,2,31,3289,235,0,0,0,0,1
28598,2,36,4148,193,0,0,1,0,1
19194,1,34,2956,835,1,0,1,0,1
130,1,55,1185,677,0,0,1,0,1
4289,1,36,2079,403,0,0,1,0,1
11798,1,45,0,74,0,0,0,0,1
42053,1,37,2987,135,0,0,0,1,1
2673,1,33,-15,247,0,0,0,1,0
2265,2,32,1345,289,0,0,0,0,1
41322,0,49,315,240,0,0,0,0,1
42208,1,30,1077,124,0,0,0,1,0
33696,1,59,363,400,1,0,0,0,1
38621,1,50,433,47,0,0,0,0,1
7916,2,27,5563,435,0,0,1,0,1
3208,1,60,2537,230,0,0,1,0,1
11077,2,38,0,61,0,0,0,0,1
22603,2,33,9,145,0,0,0,1,1
32475,1,34,334,139,0,0,0,1,0
25775,0,50,2,208,0,0,0,0,1
6052,1,48,1631,51,0,0,0,0,1
5670,1,49,383,31,0,0,0,0,1
36151,1,34,148,160,0,0,0,1,0
42717,2,33,935,385,1,0,0,0,1
42910,1,56,1938,229,1,0,0,0,1
32859,1,42,2003,177,0,0,0,0,1
13113,2,28,2736,705,1,0,1,0,1
13703,1,57,1410,185,0,0,0,0,1
34689,1,37,83,68,0,0,0,1,0
14653,0,32,142,257,0,0,0,1,1
20774,0,35,3549,250,0,0,0,0,1
1802,2,39,-79,180,0,0,0,0,1
17288,1,50,1954,438,0,0,1,0,1
22458,2,32,0,28,0,0,0,1,1
11706,1,48,5320,792,1,0,1,0,1
38877,2,31,-234,124,0,0,0,1,1
495,0,39,42,226,0,0,0,1,1
13211,2,25,0,112,0,0,0,1,1
6027,0,42,-551,147,0,0,0,1,1
44896,1,63,3738,301,0,0,1,0,1
13140,0,44,26,190,0,0,0,1,1
18475,1,56,33,26,0,0,0,0,1
20059,2,35,2277,55,0,0,0,0,1
28332,2,33,145,369,0,0,0,0,1
31402,1,73,1292,420,0,0,1,0,1
24183,1,40,0,57,0,0,0,1,1
15440,1,50,378,55,0,0,0,0,1
37271,1,36,2040,125,0,0,0,1,1
2756,1,50,1917,200,0,0,0,0,1
36853,1,29,912,785,0,0,1,0,1
43725,2,21,762,288,0,0,1,1,1
6291,1,42,1547,272,0,0,0,0,1
8860,1,29,0,113,0,0,0,1,0
10340,1,50,260,237,0,0,0,0,1
37302,1,37,121,302,0,0,0,1,1
35405,1,46,-408,138,0,0,0,0,1
36664,1,43,422,181,0,0,0,0,1
2932,2,33,189,260,0,0,0,0,1
25620,1,53,0,291,0,0,0,0,1
2901,1,46,1429,91,0,0,0,0,1
26519,1,45,999,215,0,0,0,0,1
31933,1,39,-145,1372,0,0,1,0,1
9634,1,60,1420,39,0,0,0,0,1
29695,2,28,0,428,0,0,0,0,1
20964,1,44,624,552,1,0,0,0,1
30760,1,46,561,84,0,0,0,0,1
26354,2,46,628,454,0,0,0,0,1
36222,1,31,162,0,0,0,0,1,0
23205,1,52,470,60,0,0,0,0,1
41265,2,19,88,191,0,0,0,1,1
17648,0,42,1278,422,0,0,0,0,1
4006,1,55,0,409,0,0,0,0,1
25103,2,45,0,139,0,0,0,0,1
30926,1,36,953,38,0,0,0,1,0
24100,1,46,1252,59,0,0,0,0,1
27369,1,44,0,32,0,0,0,0,1
39640,2,29,307,690,1,0,0,0,1
18003,1,59,3414,117,0,0,0,0,1
15048,0,35,20,287,0,0,0,0,1
3623,1,34,452,90,0,0,0,1,0
40790,2,45,2067,393,1,0,1,0,1
6879,1,43,-504,136,0,0,0,0,1
6796,2,27,294,694,1,0,0,0,1
9344,1,43,5506,141,0,0,1,0,1
1536,1,34,336,84,0,0,0,1,0
35756,0,45,2237,128,0,0,0,0,1
18428,2,42,714,145,0,0,0,0,1
26565,0,56,285,73,0,0,0,0,1
22084,2,34,0,183,0,0,0,1,1
15471,1,29,480,89,0,0,0,1,0
22103,2,30,0,166,0,0,0,1,1
9337,0,30,1,63,0,0,0,1,1
43750,2,48,86,281,1,0,0,0,1
13672,2,25,710,119,0,0,0,1,1
384,1,38,20,402,0,0,0,1,1
2874,1,48,427,201,0,0,0,0,1
36453,1,43,56,365,0,0,0,0,1
15381,2,33,-85,96,0,0,0,1,1
23116,0,35,1085,130,0,0,0,1,1
13664,1,40,2621,607,0,0,1,0,1
13850,1,36,580,633,0,0,0,0,1
29137,1,31,671,119,0,0,0,1,0
20236,1,41,456,734,1,0,0,0,1
39538,2,26,1274,190,0,0,0,1,1
1320,1,55,-24,176,0,0,0,0,1
24227,0,40,5766,68,0,0,0,0,1
25149,1,37,712,291,0,0,0,1,1
25418,1,33,1082,351,0,0,0,1,1
33248,1,34,606,97,1,0,0,1,0
41711,2,29,2178,260,1,0,0,0,1
1974,2,32,-83,116,0,0,0,1,1
22657,2,45,21,72,0,0,0,0,1
39743,1,41,140,96,0,0,0,1,1
18457,1,36,470,101,0,0,0,1,0
6543,1,33,2615,143,0,0,0,1,1
637,0,44,1,235,0,0,0,1,1
32763,1,37,1796,232,0,0,0,1,1
13975,1,33,66,182,0,0,0,1,0
3844,2,23,91,374,0,0,1,0,1
32912,1,50,4121,184,0,0,1,0,1
17069,1,31,3,143,0,0,0,1,0
39747,0,52,2104,210,1,0,0,0,1
18031,1,53,1046,50,0,0,0,0,1
11987,1,43,-41,8,0,0,0,1,1
18838,0,51,1613,870,1,0,1,0,1
14408,1,35,0,460,0,0,0,1,1
16777,0,49,305,367,1,0,0,0,1
3787,1,57,4168,47,0,0,1,0,1
18691,2,38,1515,42,0,0,0,0,1
7674,2,55,5,63,0,0,0,0,1
16935,1,36,147,1269,0,0,1,0,1
35765,2,28,16,217,0,0,0,1,1
19689,2,30,0,82,0,0,0,1,1
25660,1,40,315,321,0,0,0,0,1
1175,1,37,190,194,0,0,0,1,0
27150,2,32,1613,24,0,0,0,1,1
41722,1,73,796,427,1,0,1,0,1
20500,1,44,93,163,0,0,0,0,1
151,2,26,0,610,0,0,0,0,1
10293,1,58,826,885,1,0,1,0,1
611,1,55,255,285,0,0,0,0,1
23015,1,34,297,63,0,0,0,1,0
3619,1,31,-295,311,0,0,0,1,0
14284,1,41,1821,137,0,0,0,0,1
21851,0,45,-96,95,0,0,0,1,1
41427,1,36,202,237,0,0,0,1,0
41400,2,20,1191,500,0,0,1,0,1
8771,2,24,0,204,0,0,0,1,1
36456,1,41,277,152,0,0,0,1,1
10367,1,56,1113,138,0,0,0,0,1
12798,1,40,351,139,0,0,0,1,1
31467,2,34,7263,86,0,0,1,0,1
28626,2,32,604,410,0,0,0,0,1
33095,1,35,396,110,0,0,0,1,0
35830,1,34,1288,15,0,0,0,1,0
37823,1,33,49,170,0,0,0,1,0
12289,1,47,-835,231,0,0,1,0,1
40053,1,26,1595,155,1,0,0,1,0
30302,1,30,1743,192,0,0,0,1,0
14169,1,54,311,470,0,0,0,0,1
34869,1,33,519,175,0,0,0,1,0
16812,0,48,64,263,0,0,0,0,1
3509,2,59,671,157,0,0,0,0,1
12396,2,24,653,247,0,0,0,1,1
30872,0,54,26306,27,0,1,1,0,1
11849,1,46,101,40,0,0,0,0,1
23617,1,51,605,270,0,0,0,0,1
14766,1,37,8,46,0,0,0,1,0
34964,2,26,1700,13,0,0,1,1,1
9070,1,42,1401,627,0,0,1,0,1
32725,1,29,602,440,0,0,0,1,0
18928,1,60,-284,67,0,0,0,0,1
29126,0,41,-376,421,0,0,0,0,1
36137,1,28,448,188,0,0,0,1,0
17693,1,30,215,127,0,0,0,1,0
8831,2,27,0,103,0,0,0,1,1
42983,0,33,2240,264,1,0,0,0,1
5602,1,58,-205,253,0,0,0,0,1
153,1,39,18,85,0,0,0,1,1
10865,2,50,766,174,0,0,0,0,1
1216,2,32,5,134,0,0,0,1,1
35909,2,28,389,15,0,0,0,1,1
38792,2,22,330,105,0,0,0,1,1
44746,2,29,1579,190,1,0,0,0,1
14481,0,35,-870,180,0,0,0,1,1
25544,1,38,-459,219,0,0,0,1,0
19515,1,42,441,296,0,0,0,0,1
26659,1,30,1379,172,0,0,0,1,0
1585,1,54,23,27,0,0,0,0,1
25394,0,53,255,126,0,0,0,0,1
39997,1,37,3,105,0,0,0,1,0
41000,2,27,377,171,0,0,0,1,1
7268,1,33,931,263,0,0,0,1,0
24435,1,46,189,111,0,0,0,0,1
28370,2,27,-152,236,0,0,0,1,1
29229,1,65,1343,468,0,0,1,0,1
34707,2,30,516,66,0,0,0,1,1
2280,1,40,570,109,0,0,0,1,1
21678,1,50,329,329,0,0,0,0,1
39666,1,45,273,163,0,0,0,0,1
37489,0,48,-407,210,0,0,0,0,1
44418,2,39,91,213,1,0,0,0,1
25806,2,32,550,337,1,0,0,0,1
26758,2,37,1093,21,0,0,0,0,1
1112,1,48,1230,152,0,0,0,0,1
840,2,31,1415,485,0,0,0,0,1
4024,1,30,68,393,0,0,0,1,0
2546,0,55,789,434,0,0,0,0,1
40893,1,24,556,460,1,0,0,1,0
28312,2,27,667,866,1,0,1,0,1
39808,0,36,3158,144,1,0,0,0,1
16082,1,31,-81,261,0,0,0,1,0
34524,2,27,1993,102,0,0,0,1,1
32466,1,37,1776,224,0,0,0,1,1
590,1,38,581,79,0,0,0,1,0
14899,1,38,329,111,0,0,0,1,0
15020,1,27,0,72,0,0,0,1,0
6838,0,50,59,67,0,0,0,0,1
33750,1,34,7468,383,1,0,1,0,1
23170,2,30,0,109,0,0,0,1,1
39441,1,37,1967,242,1,0,0,1,1
7107,1,37,-4,381,0,0,0,1,1
36691,2,36,74,198,0,0,0,0,1
29629,1,38,53,226,0,0,0,1,1
32490,1,53,197,307,0,0,0,0,1
35014,1,30,400,223,0,0,0,1,0
38871,2,29,468,37,0,0,0,1,1
497,1,44,-99,111,0,0,0,0,1
18546,1,59,1040,733,0,0,1,0,1
34622,1,40,-606,90,0,0,0,1,1
32682,2,37,146,135,0,0,0,0,1
13925,1,46,-319,502,0,0,0,0,1
33582,1,52,0,91,0,0,0,0,1
35434,0,47,169,141,0,0,0,1,1
33179,0,44,-43,206,0,0,0,1,1
9069,1,59,3587,118,0,0,0,0,1
25766,2,34,4943,117,0,0,0,0,1
8173,0,54,2227,45,0,0,0,0,1
8977,1,39,835,135,0,0,0,1,1
16446,1,52,0,322,0,0,0,0,1
24528,1,52,2171,567,0,0,1,0,1
7976,0,50,571,88,0,0,0,0,1
13593,1,34,81,90,0,0,0,1,0
26355,2,44,10386,95,0,0,1,0,1
33703,2,28,113,108,0,0,0,1,1
7533,1,37,490,226,0,0,0,1,0
10616,1,36,-1941,505,0,0,1,0,1
289,1,40,672,164,0,0,0,1,1
38530,2,47,159,7,0,0,0,0,1
31548,0,37,1174,436,0,0,0,0,1
14539,1,44,468,289,0,0,0,0,1
16985,2,31,-535,163,0,0,0,1,1
13375,1,44,233,150,0,0,0,0,1
36506,2,41,1564,493,0,0,1,0,1
11582,1,50,3374,27,0,0,1,0,1
44370,2,31,-205,481,1,0,0,0,1
23095,1,35,0,18,0,0,0,1,0
11121,1,27,47,114,0,0,0,1,0
31482,1,33,796,216,0,0,0,1,0
29285,2,40,5061,63,0,0,1,0,1
37096,0,44,70,176,0,0,0,1,1
9467,1,53,19850,86,0,0,1,0,1
7592,1,37,0,55,0,0,0,1,0
16370,1,57,65,588,0,0,0,0,1
11349,1,48,649,136,0,0,0,0,1
1824,1,33,269,365,0,0,0,1,0
24508,1,43,-210,523,0,0,0,0,1
146,0,56,8,157,0,0,0,0,1
20115,2,30,0,101,0,0,0,1,1
18260,1,46,1139,466,0,0,0,0,1
16880,1,34,568,256,0,0,0,1,0
22897,2,35,7838,17,0,0,1,0,1
33797,1,56,616,225,1,0,0,0,1
43870,2,35,170,12,0,0,0,1,1
21784,0,42,0,155,0,0,0,1,1
20717,1,58,3148,57,0,0,0,0,1
3439,1,46,536,164,0,0,0,0,1
18499,0,35,4401,465,0,0,1,0,1
35033,2,33,381,1957,0,0,1,0,1
41529,1,34,19,98,0,0,0,1,0
28903,2,31,44,200,0,0,0,1,1
6691,1,31,728,104,0,0,0,1,0
41023,1,51,2337,46,0,0,0,0,1
27075,1,32,0,296,0,0,0,1,0
6207,1,50,-44,45,0,0,0,0,1
6679,2,27,54,543,1,0,0,0,1
32149,0,45,1144,129,0,0,0,0,1
44394,2,32,5836,281,0,0,1,0,1
19219,2,45,142,99,0,0,0,0,1
12906,2,28,198,159,0,0,0,1,1
43819,2,29,738,29,0,0,0,1,1
1145,2,44,-30,404,0,0,0,0,1
43981,1,35,2374,174,0,0,0,1,1
2752,2,27,-2,123,0,0,0,1,1
21484,0,37,295,150,0,0,0,1,1
40813,1,57,169,180,0,0,0,0,1
27222,1,47,318,83,0,0,0,0,1
41193,1,60,5267,520,1,0,1,0,1
16353,1,35,11,103,0,0,0,1,0
29631,1,40,69,171,0,0,0,1,1
40006,0,40,5666,69,0,0,0,0,1
5708,2,35,103,290,0,0,0,0,1
32879,1,32,94,1013,0,0,1,0,1
41851,2,28,3717,177,0,0,1,0,1
18199,1,51,393,111,0,0,0,0,1
12747,1,37,1633,629,1,0,1,0,1
12985,1,25,267,422,0,0,0,1,0
12108,1,60,703,24,0,0,0,0,1
8373,1,32,-790,159,0,0,0,1,0
26108,2,38,8953,301,0,0,1,0,1
4002,2,35,568,469,0,0,0,0,1
7305,2,39,556,322,0,0,0,0,1
12191,2,45,302,36,0,0,0,0,1
19621,1,31,676,1182,1,0,1,0,1
26162,1,33,1402,63,0,0,0,1,0
22441,1,41,0,209,0,0,0,1,1
32819,2,30,-172,282,0,0,0,0,1
3852,1,28,58,136,0,0,0,1,0
16242,1,49,206,108,0,0,0,0,1
32610,2,44,1277,77,0,0,0,0,1
41181,1,45,40,81,0,0,0,0,1
43237,2,31,4,148,0,0,0,1,1
38524,1,52,2323,45,0,0,0,0,1
9659,2,37,7179,31,0,0,1,0,1
26672,0,46,2514,68,0,0,0,0,1
31228,1,46,11385,269,1,0,1,0,1
10606,2,51,1610,1248,1,0,1,0,1
33835,2,23,736,119,0,0,0,1,1
15699,1,32,-796,80,0,0,0,1,0
39886,0,57,126,166,1,0,0,0,1
19343,1,49,141,275,0,0,0,0,1
39424,1,60,1574,189,0,0,0,0,1
35754,1,52,863,224,0,0,0,0,1
44521,1,62,4608,706,0,0,1,0,1
26620,1,42,9009,135,0,0,1,0,1
6389,2,37,1222,212,0,0,0,0,1
38832,0,30,53,116,0,0,0,1,1
43453,2,32,376,457,0,0,0,0,1
28291,2,39,1837,199,0,0,0,0,1
26418,1,33,3605,308,0,0,0,0,1
32411,2,29,32,514,0,0,0,0,1
26984,0,51,330,218,0,0,0,0,1
1829,2,34,66,76,0,0,0,1,1
11861,2,38,9669,15,0,0,1,0,1
27854,2,29,0,132,0,0,0,1,1
7715,1,32,883,59,0,0,0,1,0
22980,2,42,275,31,0,0,0,0,1
30391,1,42,906,434,0,0,0,0,1
15814,1,33,0,47,0,0,0,1,0
23649,2,32,35,199,0,0,0,1,1
7745,1,46,49,96,0,0,0,0,1
39984,2,28,1363,431,0,0,0,0,1
10179,0,41,637,678,0,0,0,0,1
13486,2,28,241,275,0,0,0,1,1
34593,0,53,81,178,0,0,0,0,1
37744,1,44,466,158,0,0,0,0,1
18644,1,58,1496,114,0,0,0,0,1
5722,1,46,0,208,0,0,0,0,1
19722,2,34,161,61,0,0,0,1,1
17375,1,36,718,91,0,0,0,1,0
3445,1,54,24,34,0,0,0,0,1
14091,1,34,406,113,0,0,0,1,0
42651,2,29,308,162,0,0,0,1,1
29236,2,39,5803,83,0,0,0,0,1
37743,1,51,814,17,0,0,0,0,1
20739,0,40,275,409,0,0,0,0,1
31462,1,44,8666,172,0,0,1,0,1
4815,1,32,0,91,0,0,0,1,0
5876,0,59,217,574,0,0,1,0,1
17878,1,39,-1451,65,0,0,1,1,1
13588,1,39,-176,176,0,0,0,1,1
676,1,35,-131,467,0,0,0,1,1
6017,2,26,901,764,1,0,1,0,1
24146,1,45,1,433,0,0,0,0,1
27946,1,30,1235,119,0,0,0,1,0
12790,2,35,2110,39,0,0,0,0,1
17980,1,56,784,149,0,0,0,0,1
40238,1,69,23592,837,0,-1,1,0,1
28525,2,31,297,229,0,0,0,1,1
6466,1,36,-190,348,0,0,0,1,1
13911,1,35,609,136,0,0,0,1,0
9029,1,52,1340,175,0,0,0,0,1
6154,1,32,17,123,0,0,0,1,0
42295,1,33,812,396,0,0,0,1,1
14536,1,44,100,71,0,0,0,0,1
17220,1,53,673,137,0,0,0,0,1
34022,1,46,1446,359,0,0,0,0,1
570,1,56,1602,427,0,0,1,0,1
5490,1,33,1541,423,0,0,0,1,1
25829,1,50,2910,433,0,0,1,0,1
39609,0,44,7541,55,0,0,1,0,1
17138,1,42,-128,180,0,0,0,1,1
2336,2,25,335,164,0,0,0,1,1
18051,0,36,664,266,0,0,0,0,1
30157,1,27,616,263,0,0,0,1,0
20562,1,50,258,246,0,0,0,0,1
40473,1,59,1116,149,0,0,0,0,1
17784,1,54,2681,481,0,0,1,0,1
40246,1,47,4879,96,0,0,0,0,1
13587,1,49,0,87,0,0,0,0,1
22520,2,50,321,90,0,0,0,0,1
3717,2,36,0,213,0,0,0,0,1
18758,1,42,-7,41,0,0,0,1,1
18013,1,35,648,674,0,0,0,0,1
26410,1,55,1102,195,0,0,0,0,1
2337,2,22,395,70,0,0,0,1,1
37315,2,39,30,201,0,0,0,0,1
43586,2,33,272,326,1,0,0,0,1
29158,1,34,4,105,0,0,0,1,0
2400,2,23,281,124,0,0,0,1,1
16355,1,53,267,90,0,0,0,0,1
44421,0,70,6850,228,0,0,1,0,1
8138,1,44,238,306,0,0,0,0,1
27996,0,30,0,89,0,0,0,1,1
34504,2,24,805,169,0,0,0,1,1
32074,1,38,1933,622,0,0,1,0,1
20315,1,39,3663,230,0,0,0,0,1
35780,1,34,471,146,0,0,0,1,0
33740,1,49,3608,252,1,0,1,0,1
10593,1,44,2351,250,0,0,0,0,1
693,1,36,368,1597,1,0,1,0,1
28595,2,27,3060,533,0,0,1,0,1
4412,2,30,3110,133,0,0,0,0,1
22617,1,46,575,129,0,0,0,0,1
43749,2,38,623,297,1,0,0,0,1
30664,1,28,-579,84,0,0,0,1,0
27163,1,59,42,40,0,0,0,0,1
19231,1,55,628,123,0,0,0,0,1
18194,2,29,345,98,0,0,0,1,1
33414,0,31,-186,21,0,0,0,1,1
1077,1,56,-24,305,0,0,0,0,1
38165,1,35,2791,45,0,0,0,1,1
26290,2,34,4223,133,0,0,0,0,1
10413,2,27,18188,541,1,0,1,0,1
38173,1,30,683,66,0,0,0,1,0
26884,1,41,488,174,0,0,0,1,1
12075,1,59,2443,8,0,0,1,0,1
15665,2,36,279,171,0,0,0,0,1
4290,1,37,1633,229,0,0,0,1,1
23531,1,56,1333,17,0,0,0,0,1
34882,1,55,6205,233,0,0,1,0,1
32245,1,36,3350,86,0,0,0,0,1
20535,2,36,12,587,1,0,0,0,1
25722,1,37,253,59,0,0,0,1,0
37615,1,33,249,7,0,0,0,1,0
14205,0,53,257,1310,1,0,1,0,1
25431,0,35,3547,289,0,0,0,0,1
27106,1,36,708,43,0,0,0,1,0
40614,1,57,2155,82,0,0,0,0,1
40232,0,64,890,531,0,0,1,0,1
30412,2,39,0,14,0,0,0,0,1
1897,0,49,164,1080,0,0,1,0,1
10883,1,52,517,180,0,0,0,0,1
42563,1,48,866,146,0,0,0,0,1
15218,0,45,0,395,0,0,0,0,1
31232,2,23,4126,96,1,0,1,0,1
4479,2,23,210,507,0,0,0,0,1
7683,0,40,-105,385,0,0,0,0,1
16500,1,57,94,103,0,0,0,0,1
14976,1,49,78,257,0,0,0,0,1
42493,2,38,0,240,0,0,0,0,1
450,1,50,797,354,0,0,0,0,1
20307,1,31,30,133,0,0,0,1,0
36949,2,34,2764,158,0,0,0,0,1
6969,2,22,35,106,0,0,0,1,1
5397,1,36,1109,122,0,0,0,1,0
40471,1,41,1536,273,1,0,0,0,1
21211,1,36,110,80,0,0,0,1,0
9427,2,36,624,141,0,0,0,0,1
18638,1,33,-923,237,0,0,1,1,0
13783,2,30,91,179,0,0,0,1,1
31079,1,49,523,152,1,0,0,0,1
27981,1,43,182,152,0,0,0,0,1
37809,2,29,-13,512,0,0,0,0,1
25984,1,49,0,209,0,0,0,0,1
6141,1,45,473,147,0,0,0,0,1
29258,0,49,4961,298,0,0,1,0,1
25312,1,41,352,129,0,0,0,1,1
37570,2,31,538,703,0,0,0,0,1
16207,1,46,99,569,0,0,0,0,1
29451,2,39,-114,372,1,0,0,0,1
44569,1,66,388,152,0,0,1,0,1
32178,2,27,274,483,0,0,0,0,1
22889,1,51,276,217,0,0,0,0,1
39465,2,32,0,123,0,0,0,1,1
22656,1,49,905,102,0,0,0,0,1
4736,1,35,190,47,0,0,0,1,0
3944,2,25,304,523,0,0,0,0,1
3932,0,49,495,40,0,0,0,0,1
30397,1,47,2,236,0,0,0,0,1
37284,0,44,994,420,0,0,0,0,1
11979,1,51,4655,44,0,0,1,0,1
38587,1,57,151,14,0,0,0,0,1
39823,0,50,810,510,1,0,1,0,1
15828,2,34,-30,1360,1,0,1,0,1
5570,2,32,1581,331,0,0,0,0,1
33028,1,50,221,319,0,0,0,0,1
36088,1,38,-120,148,0,0,0,1,0
10986,1,49,4110,50,0,0,1,0,1
19872,0,49,10,169,0,0,0,0,1
14508,1,29,926,169,0,0,0,1,0
31926,1,41,875,189,0,0,0,1,1
6560,1,27,0,346,0,0,0,1,0
3094,1,45,137,427,0,0,0,0,1
11694,1,46,4,166,0,0,0,0,1
44489,1,62,2801,261,1,0,1,0,1
5274,2,31,-32,157,0,0,0,1,1
29073,2,28,689,36,0,0,0,1,1
17735,0,26,165,162,0,0,0,1,1
25721,1,46,2017,161,0,0,0,0,1
7490,1,40,1100,660,0,0,0,0,1
19828,2,41,43,420,0,0,0,0,1
25120,1,39,517,387,0,0,0,0,1
29923,1,32,218,177,0,0,0,1,0
15427,2,30,53,352,0,0,0,0,1
17072,1,45,88,87,0,0,0,0,1
22564,1,50,26394,206,0,1,1,0,1
2471,1,47,3960,110,0,0,0,0,1
21958,2,33,12,471,0,0,0,0,1
12953,0,50,223,264,0,0,0,0,1
31986,0,38,1344,942,0,0,1,0,1
13623,1,26,-119,359,1,0,0,1,0
42355,1,57,1044,585,1,0,1,0,1
1939,2,47,77,83,0,0,0,0,1
16832,0,34,380,102,0,0,0,1,1
8095,2,30,578,142,0,0,0,1,1
37827,1,40,2805,173,0,0,0,0,1
24230,0,58,0,107,0,0,0,0,1
37421,1,46,217,141,0,0,0,0,1
34529,1,54,1357,305,0,0,0,0,1
21947,1,51,7631,896,0,0,1,0,1
20849,1,47,582,73,0,0,0,0,1
44951,1,57,668,508,0,0,1,0,1
39809,2,25,362,617,1,0,0,0,1
24440,1,48,5326,116,0,0,0,0,1
2244,1,50,1114,298,0,0,0,0,1
33173,1,36,4693,15,0,0,1,0,1
17086,1,37,-70,386,0,0,0,1,1
18606,1,37,208,350,0,0,0,1,1
33555,1,66,2552,186,0,0,1,0,1
9589,1,53,7067,82,0,0,1,0,1
14582,1,53,4143,200,0,0,1,0,1
19420,2,36,67,67,0,0,0,1,1
42919,1,67,8465,234,0,0,1,0,1
19000,0,46,3,328,0,0,0,0,1
13868,1,49,78,139,0,0,0,0,1
1452,2,44,1378,257,0,0,0,0,1
39639,2,34,90,84,0,0,0,1,1
15140,0,41,142,353,0,0,0,0,1
