,Unnamed: 0,black,population,householdsize,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWSocSec,pctWRetire,medFamInc,perCapInc,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,LandArea,PopDens,PctUsePubTrans,LemasPctOfficDrugUn,GroundTruth,GroundTruth_DB,FairDEN,Scalable,FairSC_normalized,FairSC,FairDen,Fairlet_MCF Fairlet2
1100,1100,1,0.02,0.45,0.3,0.41,0.25,0.51,0.04,1.0,0.53,0.59,0.21,0.54,0.5,0.56,0.48,0.14,0.21,0.41,0.39,0.59,0.37,0.5,0.23,0.55,0.24,0.47,0.27,0.27,0.51,0.8,0.84,0.86,0.7,0.52,0.57,0.22,0.21,0.48,0.58,0.22,0.74,0.03,0.4,0.5,0.01,0.94,0.66,0.1,0.29,0.13,0.01,0.2,0.53,0.49,0.47,0.52,0.59,0.66,0.59,0.41,0.53,0.64,0.0,0.02,0.28,0.41,0.0,0,-1,0,0,0,0,0,0
1101,1101,1,0.03,0.64,0.35,0.34,0.24,0.45,0.04,1.0,1.0,0.77,0.21,0.44,0.48,0.96,1.0,0.12,0.13,0.86,0.1,0.65,0.25,0.64,0.09,0.8,0.04,0.35,0.09,0.06,0.56,0.94,0.94,0.96,0.88,0.38,0.47,0.18,0.23,0.69,0.65,0.82,0.97,0.04,0.02,0.5,0.0,0.98,0.98,0.0,0.38,0.4,0.0,0.21,0.65,0.66,0.76,0.98,1.0,1.0,1.0,0.39,0.43,0.42,0.0,0.04,0.16,0.37,0.0,0,-1,1,0,0,0,1,0
1102,1102,0,0.02,0.59,0.41,0.58,0.4,0.34,0.03,0.91,0.39,0.65,0.47,0.38,0.7,0.36,0.35,0.19,0.24,0.44,0.27,0.67,0.23,0.62,0.21,0.56,0.29,0.46,0.33,0.31,0.51,0.83,0.86,0.81,0.74,0.39,0.47,0.17,0.17,0.49,0.44,0.55,0.33,0.08,0.48,0.5,0.03,0.71,0.38,0.06,0.59,0.5,0.04,0.28,0.41,0.4,0.39,0.6,0.6,0.67,0.6,0.6,0.55,0.33,0.0,0.04,0.12,0.06,0.0,0,-1,0,0,0,0,0,0
1103,1103,0,0.0,0.37,0.53,0.5,0.45,0.65,0.02,1.0,0.05,0.04,0.06,0.83,0.74,0.08,0.1,0.44,0.58,0.13,0.9,0.1,0.34,0.77,0.53,0.22,0.59,0.59,0.6,0.63,0.39,0.22,0.27,0.0,0.22,0.2,0.27,0.19,0.16,0.3,0.32,0.33,0.38,0.06,0.63,0.0,0.02,0.6,0.39,0.24,0.84,0.0,0.33,0.22,0.02,0.01,0.01,0.06,0.11,0.11,0.11,0.74,0.46,0.75,0.01,0.0,0.42,0.12,0.0,0,-1,1,1,0,0,1,0
1104,1104,1,0.06,0.65,0.45,0.45,0.26,0.37,0.08,1.0,0.32,0.42,0.17,0.52,0.59,0.28,0.22,0.3,0.5,0.09,0.61,0.3,0.26,0.18,0.5,0.22,0.52,0.27,0.52,0.54,0.66,0.69,0.66,0.66,0.63,0.08,0.08,0.49,0.51,0.71,0.66,0.76,0.67,0.37,0.37,0.5,0.04,0.83,0.7,0.17,0.29,0.88,0.25,0.2,0.24,0.24,0.23,0.44,0.42,0.48,0.44,0.85,0.75,0.36,0.0,0.14,0.09,0.01,0.0,0,-1,1,0,0,0,1,0
1105,1105,1,0.01,0.24,0.37,0.46,0.31,0.64,0.0,0.0,0.1,0.24,0.06,0.67,0.62,0.15,0.17,0.38,0.47,0.16,0.47,0.3,0.39,0.39,0.54,0.25,0.64,0.48,0.7,0.71,0.41,0.4,0.48,0.44,0.51,0.33,0.32,0.19,0.14,0.26,0.37,0.23,0.37,0.06,0.58,0.0,0.03,0.72,0.33,0.22,0.7,0.0,0.33,0.13,0.05,0.04,0.04,0.13,0.15,0.16,0.14,0.61,0.16,0.37,0.01,0.01,0.49,0.04,0.0,0,-1,0,1,0,0,0,0
1106,1106,0,0.04,0.53,0.49,0.63,0.44,0.21,0.0,0.0,0.3,0.71,0.42,0.24,0.81,0.28,0.28,0.1,0.14,0.38,0.32,0.66,0.09,0.38,0.22,0.54,0.4,0.36,0.46,0.45,0.49,0.73,0.75,0.78,0.68,0.54,0.49,0.21,0.21,0.49,0.45,0.54,0.29,0.17,0.47,0.5,0.07,0.6,0.33,0.04,0.39,0.79,0.28,0.06,0.17,0.15,0.14,0.27,0.28,0.3,0.28,0.4,0.41,0.08,0.0,0.41,0.02,0.15,0.0,0,-1,0,1,0,0,0,0
1107,1107,0,0.0,0.49,0.41,0.48,0.29,0.27,0.02,0.98,0.33,0.71,0.78,0.33,0.96,0.33,0.27,0.29,0.33,0.23,0.33,0.63,0.2,0.3,0.3,0.37,0.42,0.25,0.45,0.45,0.47,0.71,0.7,0.79,0.53,0.62,0.76,0.17,0.19,0.53,0.53,0.51,0.62,0.21,0.33,0.5,0.01,0.73,0.61,0.0,0.55,0.77,0.34,0.47,0.11,0.12,0.12,0.23,0.25,0.25,0.25,0.57,0.38,0.33,0.0,0.06,0.04,0.01,0.0,0,-1,0,1,0,0,0,0
1108,1108,0,0.14,0.41,0.53,0.59,0.45,0.29,0.15,1.0,0.19,0.57,0.37,0.34,0.29,0.25,0.27,0.42,0.42,0.44,0.58,0.41,0.11,0.57,0.25,0.53,0.52,0.57,0.53,0.54,0.51,0.49,0.51,0.54,0.44,0.46,0.4,0.28,0.23,0.4,0.51,0.33,0.46,0.21,0.57,0.0,0.21,0.58,0.42,0.42,0.57,0.67,0.37,0.39,0.09,0.12,0.14,0.15,0.16,0.18,0.17,0.37,0.25,0.42,0.03,0.12,0.19,0.12,1.0,0,-1,0,1,0,0,0,0
1109,1109,1,0.0,0.56,0.29,0.39,0.2,0.23,0.01,0.72,0.55,0.76,0.38,0.31,0.25,0.53,0.42,0.23,0.29,0.42,0.05,0.77,0.68,0.3,0.38,0.46,0.22,0.24,0.26,0.25,0.6,0.86,0.88,0.84,0.89,0.48,0.51,0.21,0.23,0.6,0.7,0.37,0.69,0.04,0.35,0.5,0.0,0.91,0.63,0.0,0.24,0.81,0.02,0.24,0.41,0.4,0.38,0.46,0.47,0.51,0.54,0.34,0.67,0.18,0.0,0.04,0.06,0.06,0.0,0,-1,0,0,0,0,0,0
1110,1110,0,0.01,0.57,0.83,0.76,0.79,0.52,0.0,0.0,0.15,0.37,0.63,0.62,0.48,0.2,0.21,0.45,0.49,0.34,0.33,0.26,0.34,0.78,0.47,0.46,0.31,0.54,0.34,0.34,0.31,0.63,0.66,0.76,0.5,0.46,0.57,0.07,0.08,0.33,0.36,0.32,0.52,0.07,0.48,0.5,0.02,0.77,0.51,0.16,0.28,0.69,0.47,0.2,0.09,0.09,0.08,0.1,0.12,0.13,0.15,0.62,0.39,0.5,0.0,0.04,0.09,0.03,0.0,0,-1,0,1,0,0,0,0
1111,1111,1,0.05,0.5,0.41,0.36,0.22,0.35,0.06,0.95,0.59,0.65,0.19,0.39,0.45,0.6,0.6,0.11,0.17,0.58,0.21,0.61,0.4,0.62,0.24,0.68,0.3,0.27,0.3,0.31,0.53,0.85,0.88,0.84,0.82,0.52,0.54,0.18,0.19,0.54,0.59,0.23,0.84,0.03,0.32,0.5,0.04,0.81,0.78,0.19,0.3,0.65,0.1,0.24,0.2,0.24,0.29,0.32,0.32,0.42,0.35,0.37,0.32,0.36,0.0,0.08,0.12,0.07,0.0,0,-1,0,0,0,0,0,0
1112,1112,1,0.01,0.45,0.4,0.3,0.18,0.44,0.02,1.0,0.63,0.65,0.3,0.41,0.61,0.66,0.6,0.04,0.07,0.9,0.1,0.61,0.2,0.98,0.03,0.95,0.24,0.24,0.42,0.36,0.41,0.78,0.82,0.91,0.63,0.6,0.63,0.09,0.11,0.46,0.47,0.28,0.85,0.02,0.16,0.5,0.01,0.91,0.81,0.05,0.37,0.5,0.01,0.12,0.26,0.27,0.27,0.31,0.33,0.39,0.34,0.39,0.29,0.18,0.01,0.01,0.22,0.11,0.0,0,-1,0,0,0,0,0,0
1113,1113,1,0.02,0.47,0.4,0.44,0.27,0.44,0.04,1.0,0.46,0.63,0.21,0.53,0.67,0.44,0.37,0.17,0.25,0.29,0.18,0.54,0.54,0.47,0.36,0.43,0.26,0.32,0.29,0.29,0.5,0.83,0.82,0.84,0.71,0.47,0.59,0.2,0.21,0.52,0.59,0.21,0.84,0.07,0.33,0.5,0.01,0.96,0.77,0.05,0.36,0.48,0.03,0.05,0.16,0.14,0.13,0.37,0.35,0.39,0.39,0.23,0.04,0.29,0.0,0.02,0.29,0.22,0.0,0,-1,0,1,0,0,0,1
1114,1114,1,0.02,0.43,0.29,0.29,0.19,0.44,0.04,1.0,1.0,0.67,0.35,0.4,0.43,1.0,1.0,0.06,0.09,1.0,0.14,0.61,0.28,0.58,0.03,0.98,0.32,0.34,0.4,0.38,0.37,0.85,0.86,0.94,0.68,0.27,0.28,0.12,0.13,0.46,0.46,0.35,0.84,0.02,0.17,1.0,0.03,0.78,0.82,0.05,0.57,0.35,0.02,0.16,1.0,1.0,1.0,0.79,1.0,1.0,1.0,0.4,0.5,0.54,0.01,0.06,0.1,0.98,0.32,0,-1,1,0,0,0,1,0
1115,1115,0,0.06,0.43,0.4,0.68,0.4,0.1,0.07,0.98,0.4,0.91,0.26,0.13,0.09,0.4,0.35,0.18,0.25,0.41,0.19,0.88,0.47,0.23,0.31,0.45,0.57,0.38,0.59,0.6,0.49,0.74,0.76,0.85,0.73,0.74,0.72,0.2,0.19,0.46,0.59,0.36,0.45,0.22,0.5,0.5,0.11,0.57,0.4,0.01,0.29,0.9,0.26,0.03,0.18,0.17,0.15,0.38,0.35,0.38,0.36,0.34,0.57,0.43,0.0,0.1,0.11,0.01,0.0,0,-1,0,0,0,0,0,0
1116,1116,0,0.01,0.35,0.41,0.44,0.28,0.61,0.0,0.0,0.11,0.26,0.51,0.62,0.51,0.13,0.18,0.47,0.59,0.28,0.64,0.27,0.36,0.61,0.5,0.37,0.62,0.25,0.59,0.63,0.39,0.5,0.51,0.58,0.47,0.51,0.53,0.17,0.15,0.34,0.3,0.43,0.57,0.11,0.56,0.0,0.05,0.37,0.6,0.53,0.87,0.38,0.82,0.05,0.03,0.03,0.05,0.09,0.13,0.12,0.14,0.52,0.43,0.35,0.01,0.04,0.09,0.0,0.0,0,-1,0,1,0,0,0,0
1117,1117,0,0.02,0.47,0.43,0.47,0.29,0.29,0.02,0.6,0.43,0.73,0.22,0.34,0.32,0.42,0.37,0.21,0.39,0.22,0.25,0.71,0.07,0.24,0.28,0.34,0.53,0.42,0.58,0.58,0.55,0.68,0.68,0.78,0.67,0.64,0.66,0.25,0.24,0.51,0.51,0.43,0.85,0.1,0.5,0.5,0.05,0.61,0.84,0.3,0.61,0.73,0.09,0.09,0.24,0.24,0.25,0.48,0.49,0.56,0.5,0.49,0.56,0.79,0.0,0.19,0.03,0.1,0.0,0,-1,0,0,0,0,0,0
1118,1118,1,0.01,0.44,0.4,0.51,0.32,0.33,0.03,1.0,0.41,0.72,0.16,0.4,0.54,0.39,0.33,0.19,0.29,0.2,0.22,0.61,0.63,0.24,0.5,0.28,0.45,0.36,0.36,0.41,0.52,0.77,0.77,0.82,0.7,0.43,0.45,0.22,0.21,0.49,0.66,0.2,0.68,0.09,0.43,0.5,0.01,0.93,0.57,0.04,0.32,0.52,0.08,0.0,0.13,0.11,0.09,0.42,0.41,0.4,0.35,0.02,0.16,0.26,0.0,0.02,0.17,0.24,0.0,0,-1,0,1,0,0,0,0
1119,1119,0,0.04,0.44,0.43,0.45,0.3,0.58,0.05,0.99,0.08,0.27,0.21,0.75,0.57,0.11,0.11,0.58,0.75,0.09,0.72,0.17,0.36,0.38,0.62,0.18,0.7,0.47,0.67,0.71,0.56,0.19,0.14,0.24,0.13,0.56,0.44,0.4,0.36,0.47,0.46,0.5,0.49,0.23,0.55,0.5,0.06,0.65,0.5,0.43,0.56,0.4,0.43,0.57,0.05,0.04,0.05,0.02,0.05,0.09,0.1,0.59,0.49,0.6,0.0,0.11,0.07,0.13,0.0,1,-1,0,1,0,0,0,0
1120,1120,0,0.26,0.56,0.35,0.5,0.28,0.18,0.27,1.0,0.65,0.83,0.29,0.19,0.33,0.61,0.51,0.15,0.21,0.48,0.22,0.74,0.63,0.25,0.3,0.55,0.46,0.42,0.48,0.48,0.57,0.75,0.74,0.83,0.71,0.54,0.57,0.32,0.32,0.6,0.64,0.52,0.59,0.32,0.41,0.5,0.12,0.88,0.57,0.05,0.1,0.71,0.04,0.11,0.71,0.71,0.74,0.77,0.74,0.88,0.75,0.53,0.74,0.18,0.04,0.22,0.19,0.26,0.37,0,-1,0,0,0,0,0,0
1121,1121,1,0.03,0.38,0.25,0.44,0.24,0.41,0.05,0.98,0.62,0.73,0.36,0.42,0.45,0.62,0.59,0.09,0.14,0.69,0.27,0.71,0.3,0.64,0.14,0.71,0.26,0.49,0.32,0.3,0.43,0.81,0.81,0.93,0.83,0.59,0.66,0.17,0.15,0.4,0.52,0.2,0.68,0.04,0.42,0.5,0.03,0.81,0.6,0.04,0.25,0.31,0.02,0.14,0.52,0.48,0.48,0.61,0.72,0.83,0.75,0.34,0.49,0.44,0.0,0.04,0.17,0.4,0.0,0,-1,0,0,0,0,0,0
1122,1122,0,0.11,0.36,0.69,0.77,0.69,0.24,0.12,0.93,0.22,0.7,0.57,0.25,0.32,0.32,0.29,0.14,0.2,0.62,0.37,0.54,0.17,0.78,0.24,0.59,0.45,0.66,0.54,0.51,0.39,0.64,0.67,0.68,0.6,0.53,0.62,0.13,0.1,0.31,0.43,0.24,0.44,0.11,0.56,0.0,0.2,0.56,0.39,0.29,0.52,0.71,0.29,0.11,0.11,0.12,0.13,0.21,0.21,0.23,0.21,0.64,0.33,0.28,0.02,0.52,0.04,0.07,0.93,0,-1,1,1,0,0,1,0
1123,1123,0,0.0,0.14,0.23,0.77,0.37,0.15,0.02,1.0,0.33,0.82,0.48,0.15,0.09,0.38,0.4,0.09,0.12,0.76,0.15,0.93,0.15,0.59,0.13,0.67,0.56,0.5,0.59,0.6,0.31,0.65,0.67,0.79,0.39,0.81,0.84,0.05,0.04,0.16,0.49,0.07,0.29,0.06,0.72,0.0,0.03,0.66,0.18,0.03,0.14,0.9,0.07,0.21,0.16,0.14,0.12,0.38,0.35,0.38,0.37,0.22,0.35,0.75,0.0,0.03,0.09,0.03,0.0,0,-1,1,1,0,0,1,0
1124,1124,0,0.01,0.39,0.25,0.35,0.18,0.49,0.0,0.0,0.83,0.68,0.34,0.42,0.46,0.91,1.0,0.11,0.06,1.0,0.18,0.52,0.16,1.0,0.01,1.0,0.19,0.37,0.34,0.28,0.32,0.79,0.84,0.88,0.77,0.48,0.39,0.12,0.13,0.41,0.42,0.41,0.6,0.08,0.29,0.5,0.02,0.74,0.6,0.0,0.38,0.4,0.03,0.2,0.81,0.96,1.0,0.43,0.52,0.69,0.45,0.41,0.42,0.47,0.0,0.05,0.07,0.43,0.0,0,-1,1,0,0,0,1,0
1125,1125,0,0.0,0.48,0.55,0.5,0.37,0.46,0.0,0.0,0.12,0.33,0.68,0.57,0.35,0.13,0.22,0.53,0.67,0.24,0.58,0.32,0.61,0.4,0.69,0.3,0.57,0.48,0.74,0.71,0.52,0.18,0.16,0.18,0.17,0.47,0.49,0.31,0.29,0.47,0.44,0.52,0.51,0.3,0.42,0.5,0.02,0.6,0.54,0.04,0.52,0.67,1.0,0.41,0.07,0.06,0.09,0.0,0.08,0.09,0.1,0.48,0.32,0.71,0.0,0.03,0.07,0.0,0.0,1,-1,0,1,0,0,0,0
1126,1126,0,0.09,0.23,0.19,0.54,0.26,0.29,0.11,1.0,0.51,0.77,0.15,0.24,0.3,0.52,0.59,0.22,0.21,0.66,0.14,0.81,0.77,0.38,0.2,0.7,0.69,0.67,0.74,0.74,0.35,0.59,0.62,0.75,0.53,0.6,0.61,0.29,0.19,0.25,0.24,0.32,0.18,0.39,0.8,0.0,0.08,0.83,0.22,0.06,0.09,0.56,0.06,0.11,0.91,0.96,0.98,0.75,0.72,0.87,0.7,0.47,0.7,0.22,0.07,0.03,0.47,0.23,0.0,0,-1,1,0,0,0,1,0
1127,1127,1,0.01,0.53,0.38,0.31,0.2,0.52,0.02,1.0,0.94,0.61,0.4,0.55,0.37,0.97,1.0,0.11,0.12,0.91,0.11,0.46,0.28,0.77,0.06,1.0,0.12,0.35,0.21,0.18,0.52,0.91,0.93,1.0,0.69,0.17,0.19,0.17,0.19,0.56,0.57,0.46,0.8,0.09,0.22,0.5,0.01,0.88,0.79,0.0,0.56,0.17,0.02,0.34,0.83,0.98,1.0,0.86,0.94,1.0,0.95,0.59,0.49,0.56,0.0,0.01,0.24,0.68,0.0,0,-1,1,0,0,0,1,0
1128,1128,1,0.13,0.3,0.3,0.48,0.29,0.48,0.15,1.0,0.4,0.57,0.19,0.41,0.4,0.42,0.47,0.29,0.34,0.36,0.3,0.58,0.42,0.3,0.29,0.51,0.62,0.55,0.68,0.68,0.42,0.55,0.59,0.7,0.54,0.45,0.44,0.28,0.21,0.32,0.38,0.32,0.33,0.45,0.83,0.0,0.1,0.83,0.32,0.09,0.24,0.29,0.09,0.33,0.69,0.71,0.74,0.62,0.59,0.71,0.6,0.61,0.63,0.19,0.03,0.05,0.45,0.18,0.56,0,-1,0,0,0,0,0,0
1129,1129,0,0.02,0.35,0.35,0.47,0.28,0.51,0.0,0.0,0.22,0.4,0.05,0.57,0.66,0.28,0.25,0.3,0.45,0.21,0.48,0.39,0.61,0.44,0.67,0.28,0.6,0.43,0.5,0.56,0.48,0.53,0.6,0.56,0.61,0.49,0.5,0.2,0.17,0.36,0.51,0.22,0.53,0.07,0.54,0.5,0.03,0.82,0.46,0.32,0.61,0.0,0.46,0.06,0.09,0.09,0.09,0.2,0.21,0.22,0.21,0.58,0.28,0.88,0.0,0.02,0.24,0.04,0.0,0,-1,0,1,0,0,0,0
1130,1130,0,0.01,0.38,0.36,0.55,0.35,0.33,0.02,1.0,0.42,0.68,0.05,0.37,0.5,0.43,0.43,0.2,0.24,0.42,0.22,0.7,0.25,0.37,0.23,0.55,0.4,0.49,0.5,0.47,0.44,0.75,0.8,0.9,0.6,0.37,0.48,0.16,0.14,0.34,0.46,0.29,0.35,0.12,0.75,0.0,0.03,0.56,0.31,0.06,0.31,0.56,0.03,0.15,0.43,0.42,0.42,0.57,0.53,0.55,0.52,0.42,0.63,0.64,0.03,0.01,0.19,0.13,0.0,0,-1,0,0,0,0,0,0
1131,1131,1,0.0,0.27,0.18,0.3,0.15,0.49,0.02,1.0,0.57,0.58,0.57,0.43,0.42,0.63,0.68,0.09,0.11,0.65,0.09,0.62,0.21,0.8,0.11,0.82,0.58,0.43,0.63,0.63,0.33,0.63,0.7,0.81,0.48,0.34,0.39,0.13,0.11,0.29,0.38,0.17,0.59,0.11,0.57,0.0,0.01,0.82,0.53,0.13,0.5,0.29,0.06,0.29,0.89,0.99,1.0,0.61,0.63,0.75,0.62,0.39,0.62,0.18,0.0,0.01,0.3,0.09,0.0,0,-1,1,0,0,0,1,0
1132,1132,1,0.02,0.57,0.55,0.56,0.47,0.54,0.03,1.0,0.37,0.56,0.24,0.59,0.68,0.38,0.31,0.65,0.61,0.31,0.46,0.48,0.64,0.44,0.55,0.37,0.28,0.52,0.25,0.27,0.49,0.81,0.81,0.82,0.8,0.81,0.76,0.22,0.22,0.49,0.56,0.37,0.63,0.09,0.44,0.5,0.03,0.76,0.58,0.26,0.56,0.29,0.09,0.2,0.38,0.38,0.37,0.3,0.35,0.41,0.38,0.59,0.63,0.65,0.0,0.03,0.18,0.14,0.0,0,-1,0,1,0,0,0,0
1133,1133,1,0.02,0.49,0.4,0.49,0.29,0.24,0.03,1.0,0.47,0.75,0.26,0.38,0.44,0.45,0.35,0.21,0.31,0.24,0.19,0.74,0.73,0.24,0.53,0.31,0.35,0.37,0.29,0.32,0.56,0.84,0.85,0.87,0.83,0.64,0.69,0.22,0.22,0.54,0.68,0.28,0.67,0.08,0.42,0.5,0.01,0.93,0.59,0.0,0.29,0.69,0.06,0.15,0.19,0.16,0.14,0.43,0.41,0.46,0.4,0.28,0.34,0.4,0.0,0.08,0.06,0.07,0.0,0,-1,0,0,0,0,0,0
1134,1134,0,0.56,0.49,0.33,0.42,0.27,0.54,0.57,1.0,0.09,0.4,0.17,0.47,0.22,0.09,0.16,1.0,0.94,0.19,0.75,0.31,0.31,0.27,0.57,0.22,0.86,0.58,0.82,0.87,0.61,0.19,0.12,0.16,0.23,0.43,0.38,0.63,0.52,0.51,0.57,0.52,0.13,1.0,0.95,0.0,0.76,0.59,0.15,0.75,0.38,0.48,0.59,0.83,0.16,0.16,0.16,0.24,0.27,0.31,0.26,0.86,0.65,0.43,0.52,0.1,0.84,0.73,0.56,1,-1,1,1,0,0,1,1
1135,1135,1,0.02,0.27,0.32,0.33,0.21,0.68,0.04,1.0,0.17,0.2,0.21,0.74,0.66,0.23,0.26,0.41,0.52,0.21,0.46,0.16,0.5,0.43,0.46,0.4,0.53,0.22,0.6,0.6,0.31,0.53,0.55,0.63,0.69,0.25,0.16,0.07,0.07,0.29,0.3,0.3,0.59,0.05,0.53,0.5,0.05,0.67,0.58,0.25,0.6,0.29,0.47,0.26,0.05,0.05,0.06,0.05,0.12,0.12,0.12,0.37,0.07,0.25,0.01,0.03,0.18,0.02,0.0,0,-1,0,1,0,0,0,0
1136,1136,0,0.09,0.4,0.8,0.94,0.91,0.22,0.1,1.0,0.19,0.7,0.39,0.26,0.28,0.32,0.23,0.3,0.3,0.59,0.37,0.53,0.26,0.69,0.27,0.49,0.4,0.8,0.39,0.41,0.44,0.63,0.61,0.69,0.62,0.55,0.57,0.23,0.16,0.29,0.46,0.25,0.28,0.2,0.66,0.0,0.16,0.56,0.23,0.17,0.5,0.75,0.41,0.27,0.15,0.15,0.16,0.3,0.29,0.32,0.29,0.92,0.55,0.39,0.0,0.15,0.1,0.01,0.0,0,-1,1,1,0,0,1,0
1137,1137,1,0.0,0.54,0.24,0.43,0.2,0.37,0.02,1.0,0.69,0.88,0.23,0.3,0.34,0.66,0.55,0.31,0.28,0.48,0.19,0.66,0.39,0.27,0.21,0.57,0.36,0.4,0.38,0.39,0.49,0.77,0.8,0.92,0.76,0.12,0.26,0.21,0.21,0.5,0.56,0.28,0.77,0.06,0.5,0.5,0.01,0.87,0.71,0.15,0.47,0.56,0.02,0.0,0.49,0.46,0.44,0.83,0.74,0.88,0.79,0.51,0.68,0.39,0.0,0.02,0.14,0.3,0.0,0,-1,0,0,0,0,0,0
1138,1138,0,0.05,0.44,0.31,0.5,0.29,0.33,0.06,1.0,0.5,0.69,0.22,0.31,0.45,0.5,0.45,0.19,0.26,0.33,0.22,0.63,0.18,0.27,0.3,0.4,0.52,0.55,0.53,0.54,0.53,0.68,0.68,0.82,0.66,0.75,0.66,0.32,0.27,0.45,0.46,0.44,0.55,0.4,0.62,0.0,0.03,0.88,0.55,0.14,0.22,0.44,0.05,0.23,0.84,0.81,0.78,0.75,0.71,0.85,0.71,0.56,0.74,0.19,0.0,0.02,0.51,0.35,0.0,0,-1,0,0,0,0,0,0
1139,1139,1,0.04,0.37,0.33,0.49,0.3,0.42,0.0,0.0,0.35,0.58,0.15,0.47,0.49,0.38,0.37,0.18,0.25,0.45,0.38,0.52,0.3,0.63,0.27,0.54,0.68,0.45,0.6,0.66,0.38,0.61,0.65,0.71,0.51,0.67,0.77,0.11,0.1,0.32,0.45,0.23,0.47,0.05,0.64,0.0,0.08,0.61,0.41,0.03,0.36,0.5,0.26,0.33,0.26,0.26,0.25,0.43,0.44,0.49,0.45,0.51,0.66,0.64,0.03,0.19,0.05,0.05,0.0,0,-1,0,1,0,0,0,0
1140,1140,0,0.0,0.38,0.36,0.48,0.3,0.56,0.02,1.0,0.2,0.46,0.0,0.67,0.53,0.23,0.22,0.42,0.68,0.1,0.31,0.5,1.0,0.19,1.0,0.12,0.62,0.42,0.54,0.6,0.44,0.5,0.5,0.37,0.59,0.87,0.78,0.2,0.17,0.38,0.47,0.27,0.6,0.07,0.46,0.5,0.01,0.81,0.55,0.92,0.72,0.0,0.3,1.0,0.1,0.09,0.08,0.16,0.2,0.22,0.2,0.55,0.43,0.47,0.05,0.0,0.37,0.1,0.0,0,-1,1,1,0,0,1,0
1141,1141,1,0.06,0.44,0.32,0.42,0.26,0.46,0.08,1.0,0.54,0.66,0.15,0.51,0.62,0.53,0.48,0.21,0.3,0.37,0.33,0.6,0.55,0.36,0.32,0.46,0.37,0.44,0.41,0.4,0.49,0.77,0.76,0.78,0.7,0.5,0.6,0.19,0.18,0.47,0.51,0.32,0.77,0.04,0.39,0.5,0.07,0.75,0.73,0.18,0.55,0.33,0.04,0.13,0.48,0.44,0.42,0.62,0.65,0.78,0.69,0.48,0.58,0.57,0.03,0.06,0.18,0.16,0.58,0,-1,0,0,0,0,0,0
1142,1142,1,0.03,0.49,0.33,0.49,0.29,0.46,0.05,1.0,0.32,0.4,0.34,0.53,0.45,0.31,0.28,0.49,0.53,0.19,0.38,0.5,0.08,0.2,0.28,0.25,0.59,0.47,0.64,0.64,0.62,0.61,0.57,0.58,0.53,0.47,0.37,0.68,0.55,0.54,0.42,0.72,0.46,0.62,0.66,0.0,0.23,0.0,0.54,0.05,0.15,0.88,0.19,0.23,0.25,0.26,0.26,0.45,0.54,0.58,0.56,0.74,0.86,0.28,0.0,0.05,0.13,0.16,0.0,0,-1,1,0,0,0,1,0
1143,1143,0,0.02,0.92,0.64,0.7,0.6,0.23,0.02,0.5,0.5,0.71,0.28,0.38,0.47,0.53,0.31,0.16,0.28,0.34,0.38,0.46,0.3,0.53,0.31,0.44,0.57,0.73,0.27,0.42,0.63,0.79,0.82,0.81,0.85,0.49,0.59,0.28,0.28,0.61,0.73,0.33,0.7,0.07,0.41,0.5,0.01,0.84,0.63,0.03,0.33,0.65,0.09,0.12,0.43,0.41,0.38,0.58,0.64,0.7,0.62,0.6,0.56,0.58,0.0,0.08,0.06,0.08,0.0,0,-1,0,0,0,0,0,0
1144,1144,0,0.02,0.4,0.33,0.47,0.25,0.31,0.0,0.0,0.34,0.71,0.43,0.3,0.2,0.36,0.38,0.37,0.39,0.46,0.17,0.7,0.4,0.4,0.35,0.54,0.56,0.29,0.56,0.59,0.43,0.6,0.61,0.73,0.48,0.6,0.65,0.15,0.15,0.41,0.49,0.35,0.47,0.1,0.57,0.0,0.05,0.56,0.44,0.03,0.15,0.83,0.2,0.13,0.18,0.21,0.24,0.35,0.35,0.38,0.35,0.28,0.53,0.37,0.0,0.07,0.07,0.01,0.0,0,-1,0,1,0,0,0,0
