,Unnamed: 0,gender,age,fnlwgt,education_num,capital_gain,hours_per_week,GroundTruth,GroundTruth_DB,Scalable2,FairDEN2,FairSC_normalized2,FairSC2,Fairlet_MCF Fairlet2,Scalable3,FairDEN3,FairSC_normalized3,FairSC3,Fairlet_MCF Fairlet3,Scalable4,FairDEN4,FairSC_normalized4,FairSC4,Fairlet_MCF Fairlet4,Scalable5,FairDEN5,FairSC_normalized5,FairSC5,Fairlet_MCF Fairlet5,Scalable6,FairDEN6,FairSC_normalized6,FairSC6,Fairlet_MCF Fairlet6,Scalable7,FairDEN7,FairSC_normalized7,FairSC7,Fairlet_MCF Fairlet7,Scalable8,FairDEN8,FairSC_normalized8,FairSC8,Fairlet_MCF Fairlet8,Scalable9,FairDEN9,FairSC_normalized9,FairSC9,Fairlet_MCF Fairlet9,Scalable10,FairDEN10,FairSC_normalized10,FairSC10,Fairlet_MCF Fairlet10,FairDen2,FairDen3,FairDen4,FairDen5,FairDen6,FairDen7,FairDen8,FairDen9,FairDen10
1116,27492,1,34,473133,9,0,60,0,-1,0,1,0,1,0,1,2,2,1,1,2,3,0,2,1,4,3,2,2,2,0,0,4,0,0,6,4,6,2,1,0,2,3,0,3,5,1,0,1,6,4,5,4,3,0,1,2,1,2,4,5,6,4,2
1117,18701,0,34,226629,9,0,40,0,-1,0,0,0,1,0,1,1,2,1,1,1,0,0,0,1,4,2,4,3,2,0,4,4,4,3,3,1,6,2,1,4,3,7,0,3,6,4,3,1,6,3,0,8,3,0,0,0,0,0,5,2,3,5,9
1118,9452,1,47,464945,9,0,45,0,-1,0,1,0,1,0,1,0,2,1,1,2,1,2,2,1,4,3,2,2,2,1,2,4,0,3,6,5,6,2,2,0,7,3,0,3,5,7,0,1,6,4,3,4,3,5,1,1,3,2,1,0,6,6,5
1119,43278,1,38,312232,13,0,55,1,-1,0,0,1,0,0,0,0,1,0,1,2,1,3,3,1,4,1,0,0,2,2,2,1,5,0,0,6,3,2,1,0,0,3,0,3,5,2,6,1,6,0,9,4,3,9,0,1,3,1,1,3,7,3,1
1120,10351,1,38,222450,10,0,40,0,-1,0,0,0,1,0,1,1,0,1,1,1,0,0,2,1,4,2,2,2,2,3,4,4,0,0,2,1,6,2,1,2,1,3,0,3,1,8,3,4,6,3,7,4,8,0,0,0,0,0,5,6,1,8,4
1121,14421,1,38,40077,9,0,50,1,-1,1,0,0,1,0,2,1,2,1,1,0,1,1,0,1,0,1,1,4,2,3,5,3,3,0,4,6,0,2,1,5,5,2,0,3,0,5,8,6,6,6,1,3,7,5,0,0,3,1,0,1,0,1,8
1122,33131,0,28,191088,13,2354,60,0,-1,0,1,0,1,0,0,0,2,1,1,1,1,0,0,1,1,4,4,3,2,2,2,4,1,0,0,5,6,6,1,6,7,5,6,3,4,7,5,3,6,0,3,6,9,9,1,1,3,4,1,0,2,6,5
1123,31108,0,25,137296,12,0,38,0,-1,1,0,0,1,0,0,1,2,1,1,0,0,0,0,1,0,2,4,3,2,2,1,4,1,0,2,0,6,6,1,4,1,5,6,3,4,0,5,3,2,1,2,6,9,4,0,0,0,0,2,6,1,2,0
1124,23656,1,40,75313,13,7688,66,1,-1,1,1,1,0,0,0,2,1,0,1,0,2,3,3,1,3,0,0,0,2,4,0,4,5,0,0,4,4,5,2,3,4,7,1,3,4,6,1,6,6,0,4,1,7,5,1,2,2,3,4,5,4,7,6
1125,853,0,26,96467,13,0,40,0,-1,1,0,0,1,0,0,1,2,1,1,0,0,0,0,1,0,2,4,3,2,2,1,4,1,0,2,0,6,6,1,5,1,5,6,3,4,0,5,3,6,1,2,6,9,4,0,0,0,0,2,6,1,2,0
1126,13097,1,28,154863,13,0,35,0,-1,1,0,1,0,0,0,1,1,0,1,1,0,3,3,1,0,1,0,0,2,2,5,1,5,0,2,0,3,5,1,6,5,1,1,3,4,5,6,0,6,1,1,2,2,7,0,0,0,1,0,1,0,1,8
1127,36064,0,34,176244,9,0,40,0,-1,1,0,0,1,0,1,1,2,1,1,1,0,0,0,1,1,2,4,3,2,3,4,4,4,0,3,1,4,3,1,4,3,7,7,3,6,4,3,7,6,6,0,8,1,0,0,0,0,0,5,2,3,5,9
1128,26577,0,23,210474,10,0,20,0,-1,0,0,0,1,0,1,1,2,1,1,1,0,0,2,1,1,2,3,1,2,0,1,5,2,0,2,0,2,4,1,4,1,6,5,6,2,0,4,2,2,5,2,7,6,4,0,0,0,0,2,6,1,2,0
1129,33462,1,39,42478,13,0,40,0,-1,1,0,1,0,0,0,1,1,0,1,0,0,3,3,1,0,1,0,0,2,4,1,1,5,0,0,0,3,5,1,6,1,1,1,3,4,0,6,0,6,2,2,2,2,4,0,0,0,1,2,6,1,2,0
1130,10587,1,42,204450,9,0,40,0,-1,1,0,0,1,0,1,1,0,1,1,1,0,1,2,1,4,2,1,3,2,1,4,4,4,3,5,1,4,0,1,2,3,4,2,3,7,4,3,4,6,8,0,4,8,0,0,0,0,0,5,2,3,5,9
1131,33494,1,30,157990,9,0,40,0,-1,1,0,0,1,0,1,1,0,2,1,1,0,2,1,1,1,2,2,4,2,3,4,2,3,0,3,1,5,1,1,4,3,0,3,3,6,4,8,4,6,7,0,3,8,5,0,0,0,0,5,2,3,5,9
1132,884,0,33,258498,10,0,60,0,-1,0,1,0,1,0,1,0,2,1,1,1,1,0,0,1,4,4,4,3,2,3,2,4,1,0,6,2,6,2,1,3,0,5,0,3,1,2,3,1,6,0,9,8,3,5,1,1,3,4,1,3,7,3,1
1133,22708,0,61,26254,9,0,40,0,-1,1,0,0,1,0,2,1,2,1,1,3,0,1,0,1,3,1,4,3,2,1,5,4,4,0,5,0,4,3,1,3,5,7,4,3,7,5,7,1,6,9,1,9,0,7,0,0,0,1,0,1,0,1,8
1134,29626,1,32,112650,9,0,40,0,-1,1,0,0,1,0,1,1,0,2,1,0,0,1,0,1,0,2,1,4,2,3,4,3,3,0,4,1,5,1,1,5,3,0,3,3,0,4,8,8,6,6,0,3,4,0,0,0,0,0,5,2,3,5,9
1135,34219,1,29,328981,9,0,40,0,-1,0,0,0,1,0,1,1,0,2,1,2,0,2,2,1,4,2,2,2,2,0,1,2,0,3,6,0,6,2,2,0,1,3,0,3,5,0,0,1,6,4,2,4,3,0,0,0,0,0,2,6,1,2,0
1136,7180,1,37,218184,13,0,40,1,-1,0,0,1,0,0,0,1,1,0,1,1,0,3,3,1,0,2,0,0,2,2,1,1,5,0,0,0,3,5,1,6,1,1,1,3,3,0,6,0,6,1,2,2,2,4,0,0,0,0,2,6,1,2,0
1137,27756,1,57,188877,5,0,40,0,-1,1,0,0,1,0,2,0,0,1,1,3,1,1,2,1,2,1,1,3,2,5,5,0,4,0,1,6,1,0,1,7,0,4,2,3,8,2,2,1,6,8,9,0,5,4,0,1,3,1,0,3,7,3,1
1138,10849,1,51,123011,13,0,50,1,-1,1,0,1,0,0,2,0,1,0,1,3,1,3,3,1,3,1,0,0,2,4,5,1,5,3,0,6,3,5,2,3,5,1,1,3,3,5,6,0,6,2,1,2,2,7,0,1,3,1,0,1,0,1,8
1139,31939,0,36,54229,12,0,37,0,-1,1,0,0,1,0,0,1,2,1,1,0,0,0,0,1,0,1,4,3,2,4,5,4,1,0,4,6,4,6,1,5,5,5,6,3,4,5,5,3,6,6,1,6,9,4,0,0,0,1,0,1,0,1,8
1140,19602,0,43,96483,9,0,40,0,-1,1,0,0,1,0,2,1,2,1,1,0,0,0,0,1,0,2,4,3,2,3,1,4,4,0,4,0,4,3,1,5,1,7,4,3,0,8,7,1,6,6,7,9,0,4,0,0,0,0,2,6,1,8,4
1141,9733,1,47,114754,9,0,40,0,-1,1,0,0,1,0,2,1,2,1,1,3,0,1,0,1,3,2,1,3,2,1,4,0,4,0,5,1,4,0,1,2,1,4,2,3,7,8,2,5,6,9,7,0,5,4,0,0,0,0,5,6,1,8,4
1142,8675,1,33,196385,14,0,37,1,-1,0,0,1,0,0,0,1,1,0,1,1,0,3,3,1,0,2,0,0,2,2,1,1,5,0,0,0,3,5,1,6,1,1,1,3,4,0,6,0,6,1,2,2,2,4,0,0,0,0,2,6,1,2,0
1143,17023,1,53,104879,9,0,40,1,-1,1,0,0,1,0,2,1,2,1,1,3,0,1,0,1,3,2,1,3,2,1,4,0,4,0,5,1,1,0,1,2,1,4,2,3,7,8,2,5,6,9,7,0,5,4,0,0,0,0,5,6,1,8,4
1144,23242,0,17,806316,7,0,20,0,-1,0,1,0,1,0,1,2,2,1,1,2,2,2,2,1,4,0,2,2,2,0,3,2,0,3,6,3,6,2,2,0,6,3,0,3,5,3,3,1,6,4,6,4,3,5,1,2,2,3,3,4,5,0,7
1145,39705,1,45,187563,9,5013,45,0,-1,1,1,1,1,0,2,0,2,1,1,3,1,0,0,1,3,4,4,3,2,1,2,4,1,0,5,2,4,2,2,2,7,7,0,3,7,7,3,1,6,9,3,4,3,7,1,1,3,4,1,0,2,6,5
1146,37349,0,33,109920,13,0,40,0,-1,1,0,0,1,0,0,1,2,1,1,0,0,0,0,1,0,2,4,3,2,2,1,4,1,0,0,0,6,6,1,6,1,5,6,3,4,0,5,3,6,1,2,6,9,4,0,0,0,0,2,6,1,2,0
1147,40685,1,42,214781,13,0,38,0,-1,1,0,1,0,0,0,1,1,0,1,1,0,3,3,3,3,2,0,0,4,2,1,1,5,5,0,0,3,5,0,6,1,1,1,7,3,0,6,0,8,1,2,2,2,0,0,0,0,0,2,6,1,2,0
1148,5994,1,52,99307,12,3103,48,1,-1,1,1,1,0,0,2,0,1,0,1,3,1,3,3,1,3,4,0,0,2,4,2,1,5,0,0,2,3,5,1,3,7,1,1,3,3,7,6,0,2,2,3,2,2,4,1,1,3,4,1,0,2,6,5
1149,37908,1,38,402522,2,0,40,0,-1,0,1,0,1,0,1,2,0,1,1,2,3,2,2,1,2,3,2,2,2,5,0,0,0,3,1,4,6,2,2,7,4,3,0,3,8,6,0,1,6,8,4,4,3,0,1,2,1,2,4,5,4,7,6
1150,24986,1,32,388672,10,0,16,0,-1,0,1,0,1,0,1,0,0,2,1,2,1,2,2,1,4,3,2,2,2,0,2,2,0,3,6,5,6,1,1,0,7,3,0,3,5,7,0,1,6,4,3,5,3,0,1,1,3,2,1,0,2,6,5
1151,37543,0,53,255927,13,0,52,0,-1,1,1,0,1,0,2,0,2,1,1,3,1,0,0,3,3,4,4,3,4,4,2,4,1,5,0,2,6,6,0,6,7,5,6,7,3,7,5,3,8,2,3,6,9,0,1,1,3,4,1,0,2,6,5
1152,3919,0,22,73203,9,0,40,0,-1,1,0,0,1,0,1,1,2,1,1,0,0,0,0,1,1,2,1,3,2,3,4,4,4,3,4,1,4,3,2,5,1,7,7,3,0,8,3,7,6,7,7,8,1,9,0,0,0,0,5,6,1,8,4
1153,43343,1,61,149855,4,0,70,0,-1,1,1,0,1,0,2,2,2,1,1,3,2,1,0,1,3,0,1,3,2,5,3,3,4,3,1,4,0,2,2,7,4,2,0,3,8,6,1,6,6,9,4,1,7,5,1,2,2,3,3,5,4,7,6
1154,7497,0,33,121966,9,0,40,0,-1,1,0,0,1,0,1,1,2,1,1,0,0,0,0,1,0,2,1,3,2,3,4,4,4,0,4,1,4,3,1,5,3,7,7,3,0,4,3,7,6,6,0,8,1,5,0,0,0,0,5,2,3,5,9
1155,31292,0,46,327786,11,3325,42,0,-1,0,1,0,1,0,2,0,2,1,1,2,1,0,0,1,4,4,4,3,2,1,2,4,1,0,6,2,6,2,1,0,7,5,0,3,5,7,3,1,6,4,3,4,3,0,1,1,3,4,1,0,2,6,5
1156,15509,0,34,200192,10,0,40,0,-1,0,0,0,1,0,1,1,2,1,1,1,0,0,0,1,1,2,4,3,2,0,4,4,4,0,2,1,4,3,1,4,1,7,0,3,6,8,3,1,6,3,7,8,3,0,0,0,0,0,5,6,1,8,4
1157,40075,0,22,175586,9,0,20,0,-1,0,0,0,1,0,1,1,2,1,1,1,0,0,2,1,1,1,3,1,2,0,1,5,2,0,2,0,2,4,1,4,1,6,5,3,2,0,4,2,6,5,2,7,6,9,0,0,0,1,2,1,1,2,0
1158,31319,0,26,491862,11,0,40,0,-1,0,1,0,1,1,1,0,2,1,1,2,1,0,2,1,4,4,2,3,2,0,2,4,1,0,6,2,6,2,1,0,0,3,0,3,5,2,3,1,6,4,9,4,3,7,1,1,3,4,1,3,7,3,5
1159,19819,1,26,314798,9,0,50,0,-1,0,1,0,1,0,1,0,2,2,1,2,1,0,2,1,4,4,2,2,2,0,2,2,0,3,6,2,6,2,2,0,0,3,0,3,5,2,0,1,6,3,9,4,3,7,1,1,3,4,1,3,7,3,1
1160,1584,1,48,65535,9,0,50,0,-1,1,0,0,1,0,2,0,2,1,1,3,1,1,0,1,3,1,1,3,2,3,5,3,4,0,4,6,0,0,1,3,5,2,2,3,0,5,8,6,6,6,1,3,7,4,0,1,3,1,0,1,0,1,8
1161,14981,0,19,211553,10,0,35,0,-1,0,0,0,1,0,1,1,2,1,1,1,0,0,2,1,1,2,3,1,2,0,1,5,2,0,2,0,2,4,1,4,1,6,7,3,6,0,3,7,6,3,2,8,1,4,0,0,0,0,2,6,1,2,0
1162,46049,0,34,228386,9,0,70,0,-1,0,1,0,1,0,1,0,2,1,1,1,1,0,0,1,3,4,4,3,2,3,2,4,4,0,0,2,6,2,1,3,7,7,0,3,1,7,3,1,6,0,3,8,3,4,1,1,3,4,1,0,2,6,5
1163,22543,1,40,153031,14,7298,35,1,-1,1,1,1,0,0,0,0,2,0,1,1,3,0,3,1,0,3,4,0,2,4,0,4,5,0,0,5,4,5,0,6,2,7,1,3,3,1,3,0,6,2,5,4,2,7,1,1,1,2,4,0,6,4,2
1164,32730,1,19,164339,9,1055,70,0,-1,0,1,1,1,0,1,0,1,1,1,1,3,1,0,1,1,3,1,3,2,3,0,3,1,3,2,5,0,2,1,4,2,2,0,3,1,1,1,6,6,0,5,1,7,9,1,1,1,2,4,0,6,4,2
1165,35837,0,55,97197,10,0,50,0,-1,1,0,0,1,0,2,0,2,1,1,3,1,0,0,1,3,1,4,3,2,1,5,4,4,0,5,6,4,3,1,3,5,7,4,3,7,5,7,1,6,9,1,9,0,4,0,1,3,1,0,1,0,1,8
1166,30196,0,32,147215,13,0,55,1,-1,1,0,0,1,0,0,0,2,1,1,1,1,0,0,1,0,1,4,3,2,2,5,4,1,0,0,6,6,6,1,6,0,5,6,3,4,2,5,3,6,1,9,6,9,9,0,1,3,1,0,3,7,3,1
1167,42713,0,23,131699,10,0,14,0,-1,1,0,0,1,0,0,1,2,1,1,0,1,0,2,1,1,1,3,1,2,0,5,5,2,0,2,6,2,4,2,4,5,6,5,3,2,5,4,2,6,5,1,7,6,7,0,0,0,1,0,1,0,1,8
1168,27058,1,44,247880,11,8614,40,1,-1,0,1,1,1,0,2,0,2,1,1,3,1,0,0,1,4,3,4,3,2,1,2,4,1,0,6,5,4,2,1,2,7,7,0,3,5,7,3,1,6,4,3,4,3,4,1,1,3,4,1,0,2,6,5
1169,30570,1,36,126569,9,0,45,1,-1,1,0,0,1,0,1,1,2,1,1,0,0,1,0,1,0,2,1,4,2,3,1,3,3,0,4,0,5,1,1,5,1,0,3,3,0,0,8,6,6,6,2,3,7,5,0,0,0,0,2,6,1,2,0
1170,33985,0,23,197286,13,0,40,0,-1,0,0,0,1,0,0,1,2,1,1,1,0,0,0,1,1,2,4,3,2,2,1,4,1,3,2,0,6,6,2,4,1,5,6,3,4,0,5,3,6,1,2,6,9,9,0,0,0,0,2,6,1,2,0
1171,1388,1,19,194095,10,0,40,0,-1,0,0,0,1,0,1,1,0,2,1,1,0,2,1,1,1,2,2,2,2,0,4,2,3,0,2,1,5,1,1,4,1,0,3,3,6,8,8,4,6,3,7,3,8,4,0,0,0,0,5,6,1,8,4
1172,19105,1,27,213421,15,0,50,0,-1,0,1,1,0,0,0,0,1,0,1,1,1,3,3,1,0,4,0,0,0,2,2,1,5,4,0,2,3,5,6,6,7,1,1,5,4,7,6,0,0,1,3,2,2,1,1,1,3,4,1,0,2,6,5
1173,25982,1,34,35595,13,0,30,0,-1,1,1,1,0,0,0,0,1,0,1,0,1,3,3,1,0,4,0,0,2,4,2,1,5,0,4,2,3,5,4,5,7,1,1,3,4,7,6,0,2,1,3,2,2,4,1,1,3,4,1,0,2,6,5
1174,12829,1,30,340917,14,15024,60,1,-1,0,1,1,0,0,0,2,2,1,1,2,2,0,0,1,4,0,4,3,2,2,3,4,1,0,0,3,4,2,1,0,6,7,0,3,5,3,3,1,6,0,8,4,3,4,1,2,2,3,3,4,5,0,3
1175,16332,0,23,199915,13,0,35,0,-1,0,0,0,1,0,0,1,2,1,1,1,0,0,0,1,1,2,4,3,2,2,1,4,1,0,2,0,6,6,1,4,1,5,6,3,4,0,5,3,6,1,2,6,9,7,0,0,0,0,2,6,1,2,0
1176,19486,1,53,145419,2,7688,67,1,-1,1,1,0,1,0,2,2,2,1,1,3,2,1,0,1,2,0,1,3,2,5,3,0,4,3,1,3,0,2,1,7,6,2,0,3,8,3,1,6,6,8,8,1,7,0,1,2,2,3,3,4,5,0,3
1177,24588,0,21,197050,10,0,35,0,-1,0,0,0,1,0,1,1,2,1,1,1,0,0,2,1,1,2,3,1,2,0,1,5,2,0,2,0,2,4,1,4,1,6,7,3,6,0,3,7,6,3,2,8,1,1,0,0,0,0,2,6,1,2,0
1178,34402,0,32,101345,14,0,40,0,-1,1,0,0,1,0,0,1,2,1,1,0,0,0,0,1,0,1,4,3,2,2,5,4,1,0,0,6,6,6,1,6,5,5,6,3,4,5,5,3,6,1,1,6,9,9,0,0,0,1,0,1,0,1,8
1179,36423,1,36,31023,14,0,50,1,-1,1,1,1,0,0,0,0,1,0,1,0,1,3,3,1,0,4,0,0,2,4,2,1,5,3,0,2,3,5,2,6,0,1,1,3,4,2,6,0,6,2,9,2,2,5,1,1,3,4,1,3,7,3,1
1180,34641,1,25,232938,10,0,40,0,-1,0,0,0,1,0,1,1,0,2,1,1,0,2,1,1,1,2,2,2,2,0,4,2,0,0,2,1,5,2,1,4,1,0,0,3,6,8,0,4,6,3,7,3,8,4,0,0,0,0,5,6,1,8,4
1181,13709,1,27,263552,9,0,50,0,-1,0,0,0,1,0,1,0,2,1,1,2,1,0,2,1,4,1,1,2,2,0,5,3,1,0,3,6,6,2,1,4,5,2,0,3,1,5,1,6,6,3,1,4,7,5,0,1,3,1,0,1,0,1,8
1182,12967,1,39,203070,11,0,49,0,-1,1,0,0,1,0,0,0,2,1,1,1,1,0,0,1,3,1,1,3,2,3,5,3,1,0,0,6,0,2,1,6,5,2,0,3,1,5,1,6,6,0,1,4,7,0,0,1,3,1,0,1,0,1,8
1183,7168,0,22,62865,12,0,40,0,-1,1,0,0,1,0,0,0,2,1,1,0,1,0,0,1,0,1,4,3,2,2,5,4,1,0,2,6,6,2,1,5,5,5,6,3,4,5,5,3,6,7,1,6,9,4,0,1,3,1,0,1,0,1,8
1184,39340,0,58,32954,10,0,40,0,-1,1,0,0,1,0,2,1,2,1,1,3,0,1,0,1,3,1,4,3,2,1,1,4,4,3,5,0,4,3,2,3,1,7,4,3,7,0,7,1,6,9,2,9,0,0,0,0,0,1,2,1,1,2,0
1185,15681,1,28,201186,9,99999,40,1,-1,0,-1,1,0,0,1,-1,2,1,1,1,-1,0,0,1,1,-1,4,3,0,0,-1,4,1,4,3,-1,4,2,4,4,-1,7,0,2,6,-1,3,1,3,3,-1,4,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
1186,28126,1,57,287229,9,0,48,1,-1,0,1,0,1,0,2,0,2,1,1,3,1,0,2,1,3,4,1,3,2,1,2,0,4,3,5,2,1,2,1,2,0,3,0,3,7,2,2,1,6,9,9,4,3,0,1,1,3,4,1,3,7,3,1
1187,22177,0,30,203258,9,0,35,0,-1,0,0,0,1,0,1,1,2,1,1,1,0,0,0,1,1,2,1,3,2,0,1,4,4,3,3,0,4,3,2,4,1,7,7,3,6,0,3,7,6,3,2,8,1,5,0,0,0,0,2,6,1,2,0
1188,21479,1,27,128730,11,10520,65,1,-1,1,1,1,1,0,0,2,2,1,1,0,2,0,0,1,0,0,4,3,2,3,3,4,1,3,0,4,4,2,2,3,4,7,0,3,1,6,3,6,6,0,4,4,7,7,1,2,2,3,3,4,4,7,3
1189,8807,1,69,169717,13,6418,45,1,-1,1,1,1,0,0,2,2,2,1,1,3,3,0,0,1,3,3,4,3,2,4,0,4,4,3,5,4,4,5,1,3,4,4,1,3,3,6,2,1,6,2,4,2,5,9,1,2,1,2,4,5,4,7,6
1190,35682,0,35,123939,9,0,40,0,-1,1,0,0,1,0,1,1,2,1,1,0,0,0,0,1,0,2,1,3,2,3,4,4,4,0,4,1,4,3,1,5,3,7,7,3,0,4,3,7,6,6,0,8,1,4,0,0,0,0,5,2,3,5,9
1191,1282,1,65,36039,9,0,40,1,-1,1,0,0,1,0,2,0,2,1,1,3,1,1,0,1,3,1,1,3,2,1,5,0,4,3,5,6,1,0,1,3,5,4,2,3,7,5,2,5,7,9,1,0,5,8,0,1,3,1,0,1,0,1,8
1192,15217,1,51,90363,10,15024,40,1,-1,1,1,1,0,0,2,2,2,1,1,3,2,0,0,1,3,0,4,3,2,1,3,4,1,0,5,4,4,2,1,3,4,7,0,3,7,6,3,1,6,9,4,4,3,5,1,2,2,3,4,5,4,7,6
1193,8869,0,23,40021,10,0,70,0,-1,1,1,0,1,0,0,2,2,1,1,0,3,0,0,1,0,3,4,3,2,3,0,4,1,0,4,4,6,2,1,3,2,5,0,3,1,1,3,1,6,0,5,8,3,7,1,2,1,2,4,5,6,4,2
1194,35680,1,29,51260,9,0,40,0,-1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,2,1,4,2,3,1,3,3,0,4,0,5,1,1,5,1,0,3,3,0,0,8,8,6,7,2,3,4,4,0,0,0,0,2,6,1,2,0
1195,11416,1,41,120277,13,0,40,0,-1,1,0,1,0,0,0,1,1,0,1,0,0,3,3,1,0,1,0,0,2,4,1,1,5,0,0,0,3,5,1,6,1,1,1,3,4,0,6,0,6,2,2,2,2,9,0,0,0,1,2,6,1,2,0
1196,30625,1,31,190228,14,0,45,0,-1,0,0,1,0,0,0,1,1,0,1,1,0,3,3,1,0,1,0,0,2,2,5,1,5,0,0,6,3,5,1,6,5,1,1,3,4,5,6,0,6,1,1,2,2,7,0,0,0,1,0,1,0,1,8
1197,35649,1,46,60751,11,0,40,1,-1,1,0,0,1,0,2,1,2,1,1,3,0,1,0,1,0,1,1,4,2,3,5,3,4,0,4,0,4,0,1,3,5,4,2,3,0,5,8,5,6,6,1,3,5,0,0,0,0,1,0,1,0,1,8
1198,45085,0,38,212143,10,0,35,1,-1,0,0,0,1,0,1,1,2,1,1,1,0,0,0,1,4,2,4,3,2,0,1,4,4,0,2,0,4,3,1,2,1,7,0,3,6,0,3,1,6,3,2,4,3,0,0,0,0,0,2,6,1,2,0
1199,23751,0,22,201569,13,0,20,0,-1,0,1,0,1,0,0,0,2,1,1,1,1,0,2,1,1,3,3,1,2,0,2,5,2,0,2,5,2,4,1,4,7,6,5,3,2,7,4,2,6,1,3,7,6,5,1,1,3,2,1,0,6,6,5
1200,41472,0,34,85632,10,0,40,1,-1,1,0,0,1,0,0,1,2,1,1,0,0,0,0,1,0,2,1,3,2,3,4,4,4,0,4,1,4,3,1,5,1,7,7,3,0,8,7,7,6,6,7,8,1,4,0,0,0,0,5,6,1,8,4
1201,672,1,17,368700,7,0,10,0,-1,0,1,0,1,0,1,0,0,2,1,2,3,2,1,1,4,3,2,2,2,0,0,2,0,0,6,5,5,1,1,0,2,3,3,3,2,1,0,8,6,5,5,5,4,5,1,1,1,2,4,0,6,4,2
1202,3610,0,45,177543,9,0,50,0,-1,1,0,0,1,0,2,1,2,1,1,3,0,0,0,1,3,1,4,3,2,3,5,4,4,0,5,0,4,3,1,3,5,7,4,3,1,5,7,1,6,9,1,9,0,0,0,0,0,1,0,1,0,1,8
1203,33194,1,54,409173,9,0,50,1,-1,0,1,0,1,0,2,0,2,1,1,2,3,0,2,1,4,3,4,3,2,1,0,4,0,3,6,5,6,2,1,0,2,3,0,0,5,1,0,1,1,4,5,4,3,0,1,1,1,2,4,0,6,4,2
1204,24539,0,42,236323,9,0,40,0,-1,0,0,0,1,0,1,1,2,1,1,1,0,0,0,1,4,2,4,3,2,1,4,4,4,3,6,1,4,3,1,2,3,7,4,3,7,4,3,1,6,8,0,4,3,0,0,0,0,0,5,2,3,5,9
1205,24810,1,28,115438,13,0,40,0,-1,1,0,1,0,0,0,1,1,0,1,0,0,3,3,1,0,2,0,0,2,2,1,1,5,0,2,0,3,5,1,6,1,1,1,3,4,0,6,0,6,1,2,2,2,4,0,0,0,0,2,6,1,2,0
1206,17922,1,26,279145,9,0,50,0,-1,0,0,0,1,0,1,0,2,2,1,2,1,0,2,1,4,1,4,2,2,0,5,3,1,3,6,6,6,2,1,4,0,3,0,3,1,2,1,6,6,3,9,4,7,9,0,1,3,1,0,3,7,3,1
1207,9988,1,41,144995,14,0,55,0,-1,1,0,1,0,0,0,0,1,0,1,3,1,3,3,1,3,1,0,0,2,4,5,1,5,0,0,6,3,5,1,6,5,1,1,3,4,5,6,0,2,2,1,2,2,4,0,1,3,1,0,1,0,1,8
1208,42798,0,25,64671,2,0,40,0,-1,1,1,0,1,0,1,2,2,1,1,0,3,1,0,1,2,3,1,3,2,5,0,0,4,0,1,4,4,3,1,1,4,7,7,3,8,6,7,1,2,7,4,8,1,4,1,2,1,2,4,5,4,7,6
1209,38132,1,19,197057,10,0,30,0,-1,0,0,0,1,0,1,1,0,2,1,1,0,2,1,1,1,2,2,2,2,0,1,2,0,0,2,0,5,1,1,4,1,0,3,3,6,0,0,8,2,3,2,5,4,4,0,0,0,0,2,6,1,2,0
1210,3714,1,44,286750,13,0,50,1,-1,0,0,1,0,0,0,0,1,0,1,1,1,3,3,1,3,1,0,0,2,2,2,1,5,0,0,6,3,2,1,6,0,3,0,3,3,2,6,1,6,1,9,4,3,4,0,1,3,1,1,3,7,3,1
1211,30973,1,21,119665,10,0,35,0,-1,1,0,0,1,0,0,1,0,2,1,0,0,2,1,1,1,2,2,4,2,0,1,2,3,0,2,0,5,1,2,4,1,0,3,3,6,0,8,8,6,7,7,3,4,5,0,0,0,0,2,6,1,2,0
1212,17846,0,48,224870,9,0,38,0,-1,1,0,0,1,0,2,1,2,1,1,3,0,0,0,1,3,2,4,3,2,1,4,4,4,3,5,1,4,3,1,2,3,7,4,3,7,4,7,1,6,9,0,9,0,0,0,0,0,0,5,2,3,5,9
1213,3366,1,36,84306,13,5013,50,0,-1,1,1,1,0,0,0,0,1,0,1,0,3,3,3,1,0,3,0,0,2,4,0,1,5,0,0,5,3,5,1,6,2,1,1,3,4,1,6,0,6,1,5,2,2,4,1,1,1,2,4,0,6,4,2
1214,33702,0,82,220667,4,0,40,0,-1,1,1,0,1,0,2,2,2,1,2,3,2,1,0,2,3,0,1,3,2,1,0,0,4,3,5,4,4,3,1,7,4,7,4,3,8,6,7,1,7,9,4,9,0,8,1,2,2,3,4,5,4,7,6
1215,32960,0,22,119474,9,1055,25,0,-1,1,0,0,1,0,1,0,2,1,1,0,1,0,2,1,1,1,3,1,2,0,5,5,2,0,2,6,2,4,2,4,5,6,5,3,2,5,4,2,6,5,1,7,6,5,0,1,3,1,0,1,0,1,8
1216,47760,1,62,99470,9,0,45,1,-1,1,0,0,1,0,2,1,2,1,1,3,0,1,0,1,3,1,1,3,2,1,1,0,4,0,5,0,1,0,1,3,1,4,2,3,7,0,2,5,7,9,2,0,5,4,0,0,0,1,2,1,1,2,0
